Old.Name,Blup_Transfo_PC1_y1_y2,Blup_Transfo_PC2_y1_y2,Blup_Transfo_PC3_y1_y2,Blup_Transfo_PC4_y1_y2,Blup_Transfo_PC1_PC2_y1_y2,Blup_Transfo_PC1_PC3_y1_y2,Blup_Transfo_PC2_PC3_y1_y2,Blup_Transfo_PC1_PC4_y1_y2,Blup_Transfo_PC2_PC4_y1_y2,Blup_Transfo_PC3_PC4_y1_y2,Blup_Transfo_PC1_year2,Blup_Transfo_PC2_year2,Blup_Transfo_PC3_year2,Blup_Transfo_PC4_year2,Blup_Transfo_PC1_PC2_year2,Blup_Transfo_PC1_PC3_year2,Blup_Transfo_PC2_PC3_year2,Blup_Transfo_PC1_PC4_year2,Blup_Transfo_PC2_PC4_year2,Blup_Transfo_PC3_PC4_year2,Blup_Transfo_Area_2_cavities_filled_field_year2,Blup_Transfo_Perimeter_2_excl_cavities_field_year2,Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_year2,Blup_Transfo_Circularity_field_year2,Blup_Transfo_Horiz_size_center_field_year2,Blup_Transfo_Horiz_size_25perc_field_year2,Blup_Transfo_Horiz_size_50perc_field_year2,Blup_Transfo_Horiz_size_75perc_field_year2,Blup_Transfo_Vert_size_center_field_year2,Blup_Transfo_Vert_size_25perc_field_year2,Blup_Transfo_Vert_size_50perc_field_year2,Blup_Transfo_Vert_size_75perc_field_year2,Blup_Transfo_Vert_size_center_Horiz_size_center_ratio_field_year2,Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2,Blup_Transfo_Vert_size25perc_Vert_size_75perc_ratio_field_year2,Blup_Transfo_Num_Indents_field_year2,Blup_Transfo_Indent_width_mean_field_year2,Blup_Transfo_Indent_depth_mean_field_year2,Blup_Transfo_Area_2_cavities_filled_field_y1_y2,Blup_Transfo_Perimeter_2_excl_cavities_field_y1_y2,Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_y1_y2,Blup_Transfo_Circularity_field_y1_y2,Blup_Transfo_Horiz_size_center_field_y1_y2,Blup_Transfo_Horiz_size_25perc_field_y1_y2,Blup_Transfo_Horiz_size_50perc_field_y1_y2,Blup_Transfo_Horiz_size_75perc_field_y1_y2,Blup_Transfo_Vert_size_center_field_y1_y2,Blup_Transfo_Vert_size_25perc_field_y1_y2,Blup_Transfo_Vert_size_50perc_field_y1_y2,Blup_Transfo_Vert_size_75perc_field_y1_y2,Blup_Transfo_Vert_size_center_Horiz_size_center_ratio_field_y1_y2,Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2,Blup_Transfo_Vert_size25perc_Vert_size_75perc_ratio_field_y1_y2,Blup_Transfo_Num_Indents_field_y1_y2,Blup_Transfo_Indent_width_mean_field_y1_y2,Blup_Transfo_Indent_depth_mean_field_y1_y2
XXX_100_153,0.019038073,0.007881813,-0.007549626,-0.003581146,0.003499006,0.014608867,0.010793548,0.010106357,0.004011811,-0.002725585,0.022076256,0.010152485,-0.006065135,-0.004899868,0.004249794,0.016540338,0.011594748,0.012563858,0.004712096,-0.002780292,-11.19674392,-55.72131904,-0.62490631,0.53609357,-14.5991717,0.016513399,-7.053183585,-14.72154523,-14.4674165,-8.610096847,-11.64675213,-9.515479185,-0.020028898,0.027579961,0.001270075,1.761267692,-0.305514554,-0.087451757,-10.72472923,-44.91596569,-0.422239569,0.408761707,-14.20178442,0.018343003,-7.100117707,-14.38760368,-13.411467,-7.247227188,-10.50700508,-8.06923021,-0.017933148,0.027614554,4.27927e-4,1.987054467,-0.271674705,-0.078995488
XXX_100_234,0.035495957,0.021455086,0.001229557,-0.008823999,0.002747058,0.017027663,0.014061556,0.020071528,0.010948252,0.006789512,0.041423383,0.027371778,0.001024478,-0.012179086,0.003321756,0.019319559,0.015072011,0.025129528,0.012898995,0.006889223,20.07373306,95.89950209,1.280975525,-2.006326063,29.00093683,0.104219005,24.54352318,26.3749266,27.44096221,14.23894785,24.47614202,10.26736888,-0.02053092,-0.049209824,0.003119884,7.848965613,0.560396287,0.202077849,20.24493099,83.53549996,1.197822064,-1.918028793,29.02689047,0.103270835,24.43481835,26.42002778,27.89187004,12.41119372,25.00348536,8.941569167,-0.018432351,-0.048221996,0.001047057,7.956610927,0.499842986,0.203973363
XXX_100_178,0.013219961,-0.028802453,0.004702109,0.015563758,0.026428706,0.003475217,-0.02504421,-0.003051003,-0.01502796,-0.007541856,0.01580732,-0.03779151,0.003724602,0.022848309,0.034002892,0.0039074,-0.026906811,-0.0041443,-0.018056263,-0.007695867,-6.950348904,-24.0749341,1.312850477,-3.4968713,-13.34896853,-0.060686909,-8.376712622,-19.38712609,-0.186258438,-2.07489338,-0.672436815,-3.738640248,0.039657073,-0.007334339,0.002178135,-6.538272232,0.203458215,0.0553015,-6.528590561,-17.32554371,1.15217626,-3.189871133,-12.94671686,-0.056070028,-8.409252544,-18.99143894,0.58641747,-1.560919823,0.196105526,-2.964014084,0.041135203,-0.006913094,7.1244e-4,-6.126285405,0.17665256,0.059386664
GWR_100_150,0.026783696,0.002502021,-0.009045543,0.005594284,0.010908227,0.019784039,0.007985834,0.008068358,-0.001225047,-0.009801661,0.031181652,0.003327586,-0.007273161,0.007839368,0.013394093,0.022486664,0.008607254,0.009994025,-0.00146883,-0.009971204,17.40837686,50.69918552,-1.580482062,4.597317776,20.52854661,0.192536818,20.0790181,21.4929869,17.6344724,14.91595723,18.30633867,16.51921226,-0.029491154,0.026059817,-0.001093775,11.99966874,0.372241714,0.054376327,17.60521506,45.24229677,-1.23451008,4.125543068,20.62667738,0.188791485,19.97904125,21.57240006,18.22695897,12.99366601,18.93828078,14.31738023,-0.027342252,0.026113281,-3.63251e-4,12.02676306,0.332199188,0.059618765
GWR_100_433,-0.039054675,0.015316458,-0.005942285,0.002586814,-0.029383783,-0.016050258,0.015861704,-0.017120813,0.004253409,-0.006047054,-0.047677292,0.020281161,-0.004654302,0.003845555,-0.037923945,-0.019167741,0.017187276,-0.022596027,0.005088709,-0.006172187,4.275821421,-1.489364423,-1.543442217,2.39527609,11.52048438,0.198422556,17.57341114,11.20482211,-3.444266085,1.625015887,-4.868919767,-1.69017553,-0.083692215,0.059914706,0.003005383,-3.860225697,0.531142064,0.029411812,4.550525056,0.78544294,-1.15019655,2.068329473,11.6345585,0.192184698,17.4723891,11.30704745,-2.607537436,1.469734086,-3.903766735,-1.286659832,-0.081282506,0.059308773,9.82296e-4,-3.519564317,0.460457542,0.034279346
GWR_100_294,-9.499e-4,0.034982888,-0.003530349,0.003916183,-0.02189482,0.00170005,0.023958828,-0.002445331,0.012044836,-0.004725699,-0.021072174,0.037847341,-4.26525e-4,0.004558037,-0.033170595,-0.010219462,0.021689634,-0.011864854,0.0117824,-0.002733735,28.36683701,126.8598669,1.001304004,1.740879353,44.74886231,0.221519272,34.77264206,44.61901157,26.46535474,20.95065498,26.00463998,15.46967637,-0.074190718,-0.00688023,0.005839684,14.16338272,0.450908804,0.17142594,26.99105044,92.17534142,1.24175542,1.851508759,41.13339317,0.211067257,32.48018485,41.69039612,26.35383005,15.48705775,26.35061798,11.6242666,-0.064663542,-0.012498854,0.002477739,13.47466587,0.357284769,0.219083124
XXX_100_249,-0.087054157,-0.008405194,0.011359777,-0.007560578,-0.038786637,-0.051153321,-0.014697137,-0.031481838,-3.60424e-4,0.013246261,-0.105969968,-0.010943084,0.008965291,-0.01101375,-0.050041618,-0.060652424,-0.015753296,-0.041429666,-4.49644e-4,0.013493848,-29.43345314,-139.1144656,-2.120513905,-5.563834125,-46.69792906,-0.249839716,-34.07073981,-49.09457541,-25.20710565,-16.82062331,-25.15412015,-18.14057219,0.159001192,0.03387967,0.003038483,-19.16334875,-0.300970161,-0.29162089,-28.7171824,-109.5737999,-1.615356918,-5.034445692,-45.90924258,-0.237298753,-34.03547346,-48.41391123,-23.94251749,-13.63937927,-23.72196481,-14.75681753,0.159577991,0.033671403,9.93094e-4,-18.41511339,-0.260229778,-0.27705196
GWR_100_194,0.006778086,-0.002808423,0.002632753,0.013867261,0.004523072,0.001630128,-0.004257407,-0.004742338,-0.005752354,-0.007797038,0.007984024,-0.003576188,0.002095675,0.020364047,0.005772598,0.00172688,-0.004499902,-0.006362386,-0.00692201,-0.007955979,27.45955857,110.7166561,-0.137115932,8.779509722,34.12482969,0.199334706,22.25683015,35.41385178,20.44478759,27.91808315,22.47762694,25.48377752,-0.059306956,0.007016724,0.001041561,6.469382367,0.698315783,0.196825928,27.43057203,90.76155464,-0.016598649,7.765671872,33.97697343,0.193058636,22.14344862,35.28384523,20.81185516,23.00679928,22.81321259,20.9643193,-0.057081413,0.007218768,3.4168e-4,6.534931306,0.60524568,0.196634318
GWR_100_158,0.044672037,0.01293007,0.012347156,0.011018288,0.01355119,0.014424052,2.51992e-4,0.012609079,7.80942e-4,7.47892e-4,0.052210358,0.016556794,0.010002475,0.015370098,0.016655981,0.016327984,3.78204e-4,0.015719688,8.98786e-4,7.49555e-4,11.0008947,90.91453603,5.137926548,-3.867510573,14.08301094,-0.033402135,5.122528676,14.99942644,22.42768704,8.997145804,20.70470807,7.181278241,0.012864406,-0.124114474,0.001843311,7.572252071,0.209058485,0.266510396,11.25937181,79.31229241,4.47635605,-3.621361469,14.23605186,-0.029991627,5.051791365,15.12447861,22.95097277,7.901353053,21.29598981,6.287913405,0.014775385,-0.122196814,6.19789e-4,7.685267452,0.186804602,0.266945866
XXX_100_89,-0.033215002,0.00351949,-0.01111249,0.013671378,-0.019596867,-0.009643656,0.009582043,-0.020984945,-0.003974278,-0.015572599,-0.053900136,0.004725873,-0.004077295,0.025946722,-0.031396058,-0.023421565,0.006119529,-0.036488218,-0.006943632,-0.015820644,18.57007461,86.59633171,1.274162724,2.190634472,28.50133335,0.251755588,29.92157685,28.01932485,17.10880272,11.58347317,12.98330517,12.15173324,-0.060897432,0.059333284,-2.15943e-4,16.89219881,0.394856925,0.136125789,15.96416365,67.99295352,1.01000869,1.455840848,24.45152513,0.20743416,25.93680492,23.99422929,15.0947936,9.193244894,11.08872556,9.566685514,-0.051965398,0.044303303,-7.48619e-5,13.88483721,0.324022561,0.128160979
GWR_100_1,0.022350707,0.028901269,-0.005390005,-0.002728282,-0.007955909,0.014966118,0.024101012,0.010932988,0.011267077,-0.001894283,0.025970435,0.036818138,-0.004321137,-0.003715746,-0.009887614,0.016950822,0.025754306,0.013606205,0.013275296,-0.001935499,22.73226935,128.3563366,3.309228512,-0.265565352,31.22760765,0.123710027,23.59538605,31.1845409,28.70403432,17.28183533,26.21555248,12.86284474,-0.023112193,-0.046364556,0.002982252,12.27638228,0.36483049,0.326706435,22.8778926,111.0325675,2.92190316,-0.324906465,31.23459205,0.122144546,23.4885348,31.19583842,29.13670687,15.02917463,26.713407,11.17335697,-0.020999123,-0.045412048000000003,0.001000992,12.29810653,0.325595863,0.325777859
GWR_100_119,0.018577829,-0.004321031,0.004715127,-0.003849082,0.011485365,0.00647539,-0.005129008,0.010183421,-4.8603e-4,0.005003164,0.004008562,0.003024234,-0.01088372,-5.32175e-4,-8.00818e-4,0.011675621,0.011322455,0.002051714,9.57779e-4,-0.008533073,33.84547546,187.0941247,3.85464716,-2.120084252,48.47445427,0.182251266,37.4281327,48.76662688,45.40552155,21.8971198,42.71763004,24.87226408,-0.021513963,-0.042153498,-0.002968197,14.53365944,0.969336012,0.399155263,28.45254839,125.2305654,3.187971192,-3.537381144,40.60921179,0.101676897,31.15792506,40.65162195,40.15359603,15.17184586,38.86626375,17.01388279,-0.010670550000000001,-0.094222758,-4.87792e-4,12.83151857,0.70936452,0.337443649
GWR_100_123,-0.031117735,0.017314962,-0.012224735,0.002839208,-0.026779584,-0.008306205,0.018676201,-0.015167042,0.005514501,-0.009213323,-0.034182764,0.020746502,-0.00328102,0.003723918,-0.030317285,-0.014384211,0.014527998,-0.017180974,0.005961884,-0.004230085,23.72700143,110.1032819,0.448882058,1.321056201,34.64620757,0.205253231,27.29103307,32.87075043,24.2588528,16.14371989,21.41662527,18.88530259,-0.030038261,0.080887743,-0.002698711,12.75936541,0.222683937,0.136823225,23.19237533,79.40291002,0.738517817,0.818598435,34.69216623,0.177316575,27.69343117,33.81146044,23.67063824,11.88590665,20.30698117,13.77352949,-0.042570404,0.032364417,-0.001404362,13.10151198,0.17516907,0.147151183
GWR_100_135,0.014513528,-0.00994571,1.14122e-4,0.002975383,0.013899886,0.007507394,-0.007062956,0.004669793,-0.004509294,-0.001619814,0.01675741,-0.012463825,1.23711e-4,0.004203267,0.017086334,0.008380671,-0.007405129,0.005708574,-0.00534514,-0.001656576,-9.055579812,-44.91475069,-0.494903268,0.048859418,-12.73167843,-0.13428918,-9.611719457,-12.57898212,-11.33132478,-9.02258064,-14.04683631,-4.287665001,-0.010749251,-0.096725395,-0.004591197,-3.219576062,-0.109516032,-0.08107936,-8.604162764,-35.76076173,-0.311732749,-0.037148866,-12.35020051,-0.127683422,-9.65365171,-12.26009925,-10.32065181,-7.602112048,-12.86639983,-3.573957439,-0.008705628,-0.09514773,-0.001533835,-2.897128091,-0.097042029,-0.07276749
GWR_100_139,0.01579633,-0.020783522,0.003455729,0.001421891,0.020580295,0.006000433,-0.016999335,0.005942523,-0.007855141,0.001797708,0.018265413,-0.026212863,0.00282222,0.002046386,0.025331149,0.006649156,-0.017977747,0.007313434,-0.009294155,0.001816408,-15.11464202,-80.01837952,-1.567388001,-2.3544620530000002,-22.80124678,-0.039449841,-12.40037944,-26.00539519,-13.19658562,-11.10951128,-12.89512666,-12.27163122,0.028003256,0.022194614,0.001297194,-7.646992731,-0.129177879,-0.108640121,-14.60493781,-65.50016387,-1.223379702,-2.236638476,-22.33398521,-0.035847793,-12.43685994,-25.59214679,-12.15898342,-9.397625229,-11.7342155,-10.43917963,0.029829197,0.022296059,4.37004e-4,-7.238623698,-0.114560533,-0.099703723
GWR_100_149,0.007761555,0.027042929,0.001399405,0.004653024,-0.013840006,0.002972329,0.017778075,7.67845e-4,0.007822562,-0.002323085,0.008820103,0.034460615,0.001161639,0.006532517,-0.017149638,0.003169834,0.019026504,7.88377e-4,0.009209825,-0.00237126,15.45304046,74.80251372,1.171709512,3.540194775,20.96834222,0.122886369,18.70308994,21.8561704,14.32659261,10.00339106,9.765224735,11.34693433,-0.046807191,-0.023798306,-2.3851e-4,13.93666353,0.037316139,0.128651657,15.66868867,65.66236712,1.104942394,3.158077381,21.06272632,0.121346974,18.605803,21.93303098,14.96683585,8.767086959,10.54196725,9.869861758,-0.04456102,-0.023125926,-7.69945e-5,13.92616739,0.033783931,0.132211012
GWR_100_157,0.005732162,4.2646e-4,-0.026514229,-0.002510429,0.001265789,0.018940275,0.016528959,0.003971382,9.23588e-4,-0.014460221,7.64248e-4,0.00789618,-0.014466541,-4.34544e-4,-0.005182013,0.011960655,0.015919069,6.67727e-4,0.002716186,-0.010542449,19.43062358,92.89147928,1.206458203,0.897111258,26.28967221,0.224817128,27.52437636,24.82259772,23.66629519,13.97952463,23.00785992,13.80755966,-0.023763547,0.055375817,-6.19412e-4,11.80615563,0.183149839,0.195357491,22.26414023,66.76329938,1.68776,0.110655093,30.33262509,0.216810905,29.21417407,29.30973781,27.80752353,10.35402012,27.45827589,10.22347847,-0.025419078,0.027478739,-8.06773e-4,13.75013568,0.14081576,0.240290085
GWR_100_159,-0.067651004,0.02418736,-0.003613435,0.027648622,-0.048387583,-0.032090233,0.016811186,-0.04439521,-0.001672497,-0.01837239,-0.073076818,0.024107666,-0.002040126,0.027308703,-0.051504261,-0.03484302,0.015070648,-0.04654341,-0.001025459,-0.01489882,29.82518997,125.2289383,0.232362122,4.509668267,47.41403295,0.311258986,43.39704961,48.85330438,22.65762761,19.93003818,23.59112239,20.03151365,-0.097425237,0.057359815,-6.64616e-4,18.15647024,0.270126101,0.143625655,28.64928839,87.46467602,0.524769389,5.082225192,45.06042834,0.3045412,40.32134165,46.96537017,21.69243565,14.25565374,21.54276066,14.24350315,-0.102949414,0.048405167,2.28573e-4,17.26058642,0.207787369,0.180656316
GWR_100_180,-0.026281444,0.021103651,-0.01166117,0.006265536,-0.026319547,-0.006243697,0.019897791,-0.015140313,0.005725041,-0.010833871,-0.023174503,0.023775445,-0.005111521,0.010699481,-0.02605407,-0.007496757,0.017260864,-0.015798044,0.004695261,-0.009137678,30.97931422,142.4409959,1.070705091,2.417565193,46.10665491,0.245094746,40.16613914,46.60260827,31.19011081,22.8401496,27.79367343,22.31494657,-0.061504769,0.013333984,0.001104408,8.782196287,0.849786178,0.336805988,25.80874,97.97288026,0.564278893,2.160750657,38.14158602,0.198722095,32.80203836,38.69317689,26.35100514,15.94797911,24.19788545,15.54191912,-0.044461981,0.01483817,7.03341e-4,7.968216813,0.592560301,0.261640196
GWR_100_185,0.032813185,0.009749268,-0.004342834,7.75359e-4,0.008999119,0.019551104,0.009685734,0.013440122,0.003198695,-0.003466925,0.03826964,0.012521572,-0.003475496,0.001148737,0.011037913,0.022219019,0.010416,0.016767599,0.003752397,-0.003533663,38.94638511,167.3230073,0.473563247,0.913865121,53.72703483,0.200801576,35.40015991,54.42913561,46.56190915,30.51038438,41.66514794,31.2459603,-0.03414843,-0.040168963,-5.24628e-4,15.0435177,0.81132843,0.219280146,38.93603128,144.0446956,0.511495331,0.754493484,53.54234439,0.196794485,35.27023065,54.277062,46.73676313,26.41049883,41.90108021,26.98055974,-0.031973367,-0.039293365,-1.72758e-4,15.01154129,0.723420955,0.220785855
GWR_100_212,-0.045890444,0.006745949,5.6405e-4,-0.007634738,-0.024019351,-0.023921568,0.004565458,-0.014649806,0.005022278,0.005680822,-0.055978949,0.009000004,4.67263e-4,-0.011122346,-0.031010678,-0.028470029,0.00501061,-0.019355447,0.006011644,0.005782256,-36.660806,-168.6306421,-2.345153463,-3.609970056,-52.4277346,-0.275981809,-38.51953517,-55.00812847,-40.70536332,-26.34847558,-38.77678134,-25.75067947,0.138253443,0.186314755,-0.001008825,-23.75428567,-0.812962943,-0.364207752,-35.84986217,-133.2423231,-1.796432202,-3.290801389,-51.57265336,-0.262345689,-38.47252849,-54.27073688,-39.13607795,-21.44379302,-37.03100749,-20.9882384,0.138986937,0.183778156,-3.27174e-4,-22.88377811,-0.703663603,-0.347445294
GWR_100_213,0.003649476,-0.002438839,-0.003680523,0.009978027,0.002382073,0.004228844,9.17923e-4,-0.003797103,-0.005045178,-0.008319422,0.009585137,-0.001785622,-0.006651703,0.021304996,0.005632386,0.010356767,0.00436625,-0.006260139,-0.008000471,-0.015465114,17.36807927,77.07653139,0.625224451,0.340211569,27.16940964,0.132261911,23.11468001,27.20170179,17.86712748,13.19916568,18.16214449,8.658502605,-0.046289405,-0.028029076,0.006360471,12.73833461,0.155555977,0.106738846,15.20675442,57.6270604,0.160135812,0.542968158,22.36480247,0.126658133,19.28494894,22.09116326,16.65797826,9.956344797,16.34897356,6.819752909,-0.029242547,-0.011519752,0.001577937,11.00243486,0.107128494,0.079808764
GWR_100_221,-0.004885536,-0.060954062,0.01017467,-0.003517428,0.042330055,-0.0093128,-0.052386695,-9.41881e-5,-0.02000236,0.009470306,-0.00618079,-0.080111908,0.008032415,-0.005093175,0.054495326,-0.011205436,-0.056380347,-2.66611e-4,-0.024027433,0.009644947,-24.27151835,-110.5843467,-0.395588445,-6.058077286,-33.99261909,-0.302358609,-28.9488154,-32.95795805,-22.97846525,-19.42853846,-22.90685574,-17.63106215,0.04736211,-0.124924958,-0.002366839,-11.8943653,-0.180439025,-0.198981169,-23.62286522,-86.69597974,-0.224945674,-5.475512339,-33.35115681,-0.287617499,-28.92706575,-32.43208889,-21.75769238,-15.77556362,-21.52643653,-14.33961296,0.048782049,-0.122707604,-7.7017e-4,-11.33972758,-0.155838497,-0.18721175
GWR_100_227,0.032852815,-0.005977008,0.017516915,0.002653333,0.018487744,0.006301741,-0.014055782,0.013481813,-0.003550696,0.008338716,0.030916157,-0.012499347,0.01445867,0.009059756,0.022296555,0.00397898,-0.018218569,0.009825405,-0.007904028,0.005877947,-35.73748788,-168.3306108,-3.100464398,1.982108444,-51.40734404,-0.300349819,-41.19738573,-49.53119722,-42.25601163,-24.64368114,-40.16991786,-26.35577145,0.058652639,0.016507575,0.008105059,-18.88703167,-1.043479175,-0.381191836,-26.96970278,-103.8957041,-2.743082101,2.077506529,-38.32804098,-0.240055368,-31.74615215,-35.94989278,-33.00160499,-15.40103779,-31.00642633,-16.60763006,0.034508137,-0.003955843,0.003242814,-14.23022169,-0.724650294,-0.347747033
GWR_100_246,-0.024923461,0.028618546,-0.002997617,0.011805728,-0.029962745,-0.011045809,0.019205223,-0.017225627,0.006501999,-0.008934919,-0.039608543,0.029125946,-0.003085897,0.015300797,-0.037337649,-0.017462398,0.018643437,-0.025491723,0.005041436,-0.009860891,33.2016977,198.8061845,5.28626248,1.760963891,50.70964646,0.253041067,41.14270254,51.0139395,33.00895393,24.73780631,30.5636843,24.88006761,-0.068176956,0.005082862,-0.001061708,21.33162755,0.381661548,0.453241759,26.19805788,134.558733,4.431537582,1.725002088,39.91944884,0.225262253,33.61540741,38.48073895,25.83245106,17.13379034,23.33055581,17.14245274,-0.060172187,0.028403446,2.87637e-4,17.77682917,0.245641249,0.395764098
GWR_100_248,0.02945707,0.002146301,0.015711383,-0.001182016,0.012347934,0.003911772,-0.010266452,0.012461504,9.70276e-4,0.011597037,0.035526377,0.002945598,0.012390726,-0.001673321,0.015856678,0.00442332,-0.010977287,0.01619944,0.001147702,0.011812764,-21.13231342,-94.92880708,-1.42777774,-0.763474132,-30.74096755,-0.141629361,-22.11008931,-31.77787048,-22.1358608,-15.63683293,-20.16315548,-15.2351581,0.042731647,0.047333006,-8.86609e-4,-7.686006461,-0.647071582,-0.200073656,-20.5247816,-74.14206709,-1.056962846,-0.750565105,-30.13718415,-0.133621599,-22.10638699,-31.26332164,-20.93165361,-12.66971794,-18.84590124,-12.37776328,0.044186557,0.046919249,-2.87306e-4,-7.243451585,-0.559986107,-0.188271223
GWR_100_260,0.03886517,0.013011931,9.30243e-4,0.004642452,0.009621927,0.019072724,0.008509325,0.013575019,0.002859433,-0.002757207,0.045384074,0.016660644,7.82767e-4,0.006517838,0.011806569,0.021669356,0.009164264,0.016937698,0.003351974,-0.002812427,-12.67940778,-62.82210029,-0.538890207,-4.432930536,-14.70229363,-0.11128903,-11.86724631,-14.56604612,-12.62812048,-13.01116226,-12.22412635,-11.86017167,-0.013149866,-0.074579541,-0.001533689,-7.923706273,0.044768284,-0.074087699,-12.19313011,-50.93166824,-0.34912308,-4.138826714,-14.30402785,-0.105411722,-11.90476906,-14.23319747,-11.59872535,-11.03373106,-11.07459089,-10.08537537,-0.011092758,-0.073276786,-0.00051049000000000005,-7.509967174,0.040423716,-0.06593426
GWR_100_262,0.025914772,0.005452324,0.006702913,-0.003909973,0.008855431,0.00864267,-0.001149089,0.013011346,0.003256452,0.006936091,0.030160186,0.007070393,0.005444477,-0.005356414,0.010860576,0.009685115,-0.00111259,0.016226929,0.003820566,0.007038181,-15.05213031,-77.59163025,-1.818523759,2.621068715,-21.63776056,-0.031935825,-15.5532038,-21.00182898,-19.31051253,-10.66044989,-17.60175519,-9.523063412,-0.002447577,0.039985975,-6.95489e-4,-7.37027919,-0.437768082,-0.131366718,-14.54302745,-63.444249,-1.436853275,2.31690476,-21.18041085,-0.028571758,-15.58352061,-20.62374739,-18.18464205,-9.011270443,-16.36105096,-8.075751706,-4.50586e-4,0.039866566,-2.29945e-4,-6.967280223,-0.389511243,-0.121915334
GWR_100_264,0.032125603,-0.03626048,-0.011919004,0.006826976,0.040922181,0.024605086,-0.017482568,0.009623928,-0.015448335,-0.012531527,0.037461351,-0.045847206,-0.009593619,0.009550848,0.050436662,0.028026098,-0.018491921,0.011955535,-0.018256203,-0.012745372,-16.33223113,-85.65256236,-1.716702374,2.354180457,-24.6341826,-0.031458336,-18.94651632,-23.156322,-19.51627986,-10.91467316,-18.44287005,-10.92562963,-1.514e-4,0.010481867,2.91721e-4,-8.477133357,-0.131128031,-0.112150467,-15.81081391,-70.27338062,-1.350301782,2.07265198,-24.15130607,-0.028109392,-18.9701993,-22.76309789,-18.38743866,-9.229994157,-17.18790611,-9.281784958,0.001832693,0.010728708,1.00473e-4,-8.052654125,-0.116298099,-0.103134524
GWR_100_266,-0.007354009,-0.049449792,0.014475197,0.005540142,0.027128165,-0.011549446,-0.037893209,-0.006553835,-0.021936589,0.004950205,0.00794996,-0.046325504000000003,0.006480388,0.011017287,0.03396068,-4.69496e-4,-0.029980351,-0.002009198,-0.021007951,-9.66174e-4,-1.423351909,11.94159905,2.138253885,-3.713012999,-4.123216728,-0.122201366,-8.541002315,-3.378061424,6.021529385,-0.331453092,3.431770954,1.065103643,0.052696505,-0.085783129,-0.002400961,-0.592077666,-0.145859164,0.064652453,-1.709661294,12.00136868,1.666520135,-4.026700551,-4.536240402,-0.127342537,-8.083727708,-3.85622218,5.349868028,0.231787441,3.935838797,1.184385623,0.057394093,-0.087460349,-6.14083e-4,0.283724922,-0.126685889,0.031630228
GWR_100_275,-0.001388293,-0.007732394,0.002731879,-0.004871819,0.004683253,-0.00259067,-0.007530591,0.002059635,-0.001092991,0.004932133,-0.001936035,-0.009655972,0.002237676,-0.006691849,0.005711366,-0.003222111,-0.007902707,0.002417271,-0.001312967,0.005001701,-15.95733451,-70.95459226,-0.901496529,0.091719492,-26.26211288,-0.108557234,-21.00292813,-26.67388108,-15.2097757,-8.4014009,-14.74685321,-10.24640586,0.070028675,0.047473672,0.001464294,-9.583987524,-0.293970499,-0.087446789,-15.43952374,-57.82142457,-0.657350263,0.002076136,-25.76536785,-0.102766447,-21.02259088,-26.25593434,-14.14310858,-7.067673389,-13.55454911,-8.697736633,0.071618547,0.047261314,4.92933e-4,-9.138028026,-0.26138907,-0.078990632
GWR_100_276,0.056378044,0.028444901,0.015379494,-0.001517906,0.009885857,0.01913662,0.007784276,0.026308214,0.011856474,0.009496445,0.05499023,0.036714449,0.010447359,0.001721865,0.005369094,0.018825679,0.012131745,0.024671501,0.012678876,0.006482955,10.59690707,22.08766847,-2.056680746,2.946864658,13.38635542,0.071397256,9.613843923,13.31365516,10.20234707,7.988045264,12.57869629,9.567934097,-0.027067617,-0.026324459,-0.001769002,-4.825620741,0.837109313,0.041876338,10.51139241,19.90115733,-2.044818131,2.8256042,13.06583336,0.079375331,10.12712328,13.13622114,10.43202607,6.25113908,12.79410234,7.153389722,-0.022035694,-0.01064298,6.02499e-4,-2.459886857,0.600056833,0.014341365
GWR_100_277,-0.053285641,0.029946248,-0.009948118,0.012313587,-0.044471374,-0.02113125,0.024240142,-0.030344182,0.006829407,-0.013280877,-0.064516207,0.025379982,-0.004298492,0.016527336,-0.047806581,-0.028892196,0.017591421,-0.03762357,0.003207253,-0.011317251,21.47078063,111.3667008,2.376702529,0.240141971,38.09476507,0.149442374,30.5792661,38.75120598,18.32785345,11.12588355,14.72057921,13.05575557,-0.086574539,-0.052902262,-0.00253383,11.20136376,0.475269816,0.241975345,18.23237113,78.04074034,2.440948903,0.440219685,32.45935053,0.118164375,25.3892756,34.15770746,14.94695913,8.195121881,12.54143338,9.437915333,-0.08664954,-0.072231209,-0.001575678,11.06567335,0.322345246,0.215354224
